current_path,proposed_new_path,category,size_mb,reason,compression_recommendation,safe_delete_after_backup
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_1_lasso_final_ridge_diyagnostik.txt,archive_full/reports/2024_table_1_lasso_final_ridge_diyagnostik.txt,validation_artifact,0.0004,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_1_lasso_final_ridge_katsayilari.csv,archive_full/reports/2024_table_1_lasso_final_ridge_katsayilari.csv,validation_artifact,0.0037,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_1_lasso_final_ridge_katsayilari.txt,archive_full/reports/2024_table_1_lasso_final_ridge_katsayilari.txt,validation_artifact,0.0015,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_1_lasso_final_standardizasyon_bazlari.csv,archive_full/reports/2024_table_1_lasso_final_standardizasyon_bazlari.csv,validation_artifact,0.0052,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_1_lasso_final_tasarim_degisenleri.csv,archive_full/reports/2024_table_1_lasso_final_tasarim_degisenleri.csv,validation_artifact,0.0007,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_1_lasso_final_vif_tablosu.csv,archive_full/reports/2024_table_1_lasso_final_vif_tablosu.csv,validation_artifact,0.0035,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_1_lasso_final_vif_tablosu.txt,archive_full/reports/2024_table_1_lasso_final_vif_tablosu.txt,validation_artifact,0.001,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_1_lasso_interaction_adaylari.csv,archive_full/reports/2024_table_1_lasso_interaction_adaylari.csv,validation_artifact,0.0049,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_1_lasso_interaction_adaylari.txt,archive_full/reports/2024_table_1_lasso_interaction_adaylari.txt,validation_artifact,0.0037,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_1_lasso_ozet_metrikleri.csv,archive_full/reports/2024_table_1_lasso_ozet_metrikleri.csv,validation_artifact,0.0006,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_1_lasso_ozet_metrikleri.txt,archive_full/reports/2024_table_1_lasso_ozet_metrikleri.txt,validation_artifact,0.0004,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_1_lasso_secilen_interactionlar.csv,archive_full/reports/2024_table_1_lasso_secilen_interactionlar.csv,validation_artifact,0.0024,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_1_lasso_secilen_interactionlar.txt,archive_full/reports/2024_table_1_lasso_secilen_interactionlar.txt,validation_artifact,0.0015,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_1_model_diyagnostik.csv,archive_full/reports/2024_table_1_model_diyagnostik.csv,validation_artifact,0.0007,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_1_ols_ozeti.txt,archive_full/reports/2024_table_1_ols_ozeti.txt,validation_artifact,0.0019,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_1_ols_regresyon_tablosu.csv,archive_full/reports/2024_table_1_ols_regresyon_tablosu.csv,validation_artifact,0.0005,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_1_standardizasyon_bazlari.csv,archive_full/reports/2024_table_1_standardizasyon_bazlari.csv,validation_artifact,0.0002,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_1_vif_tablosu.csv,archive_full/reports/2024_table_1_vif_tablosu.csv,validation_artifact,0.0002,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_1_vif_tablosu.txt,archive_full/reports/2024_table_1_vif_tablosu.txt,validation_artifact,0.0002,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_2_lasso_final_cdd_marjinal_etki_aylik.csv,archive_full/reports/2024_table_2_lasso_final_cdd_marjinal_etki_aylik.csv,validation_artifact,0.004,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_2_lasso_final_cdd_marjinal_etki_aylik.txt,archive_full/reports/2024_table_2_lasso_final_cdd_marjinal_etki_aylik.txt,validation_artifact,0.0017,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_2_lasso_final_cdd_marjinal_etki_bilesenleri_aylik.csv,archive_full/reports/2024_table_2_lasso_final_cdd_marjinal_etki_bilesenleri_aylik.csv,validation_artifact,0.0151,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_2_lasso_final_cdd_marjinal_etki_bilesenleri_aylik.txt,archive_full/reports/2024_table_2_lasso_final_cdd_marjinal_etki_bilesenleri_aylik.txt,validation_artifact,0.0032,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_2_lasso_final_elastic_net_diyagnostik.csv,archive_full/reports/2024_table_2_lasso_final_elastic_net_diyagnostik.csv,validation_artifact,0.0011,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_2_lasso_final_elastic_net_diyagnostik.txt,archive_full/reports/2024_table_2_lasso_final_elastic_net_diyagnostik.txt,validation_artifact,0.0005,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_2_lasso_final_elastic_net_katsayilari.csv,archive_full/reports/2024_table_2_lasso_final_elastic_net_katsayilari.csv,validation_artifact,0.0043,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_2_lasso_final_elastic_net_katsayilari.txt,archive_full/reports/2024_table_2_lasso_final_elastic_net_katsayilari.txt,validation_artifact,0.0015,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_2_lasso_final_hdd_marjinal_etki_aylik.csv,archive_full/reports/2024_table_2_lasso_final_hdd_marjinal_etki_aylik.csv,validation_artifact,0.0041,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_2_lasso_final_hdd_marjinal_etki_aylik.txt,archive_full/reports/2024_table_2_lasso_final_hdd_marjinal_etki_aylik.txt,validation_artifact,0.0017,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_2_lasso_final_hdd_marjinal_etki_bilesenleri_aylik.csv,archive_full/reports/2024_table_2_lasso_final_hdd_marjinal_etki_bilesenleri_aylik.csv,validation_artifact,0.0202,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_2_lasso_final_hdd_marjinal_etki_bilesenleri_aylik.txt,archive_full/reports/2024_table_2_lasso_final_hdd_marjinal_etki_bilesenleri_aylik.txt,validation_artifact,0.0042,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_2_lasso_final_model_diyagnostik.csv,archive_full/reports/2024_table_2_lasso_final_model_diyagnostik.csv,validation_artifact,0.001,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_2_lasso_final_model_diyagnostik.txt,archive_full/reports/2024_table_2_lasso_final_model_diyagnostik.txt,validation_artifact,0.0006,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_2_lasso_final_ols_ozeti.txt,archive_full/reports/2024_table_2_lasso_final_ols_ozeti.txt,validation_artifact,0.0043,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_2_lasso_final_ols_regresyon_tablosu.csv,archive_full/reports/2024_table_2_lasso_final_ols_regresyon_tablosu.csv,validation_artifact,0.0068,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_2_lasso_final_ols_regresyon_tablosu.txt,archive_full/reports/2024_table_2_lasso_final_ols_regresyon_tablosu.txt,validation_artifact,0.0023,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_2_lasso_final_ridge_diyagnostik.csv,archive_full/reports/2024_table_2_lasso_final_ridge_diyagnostik.csv,validation_artifact,0.001,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_2_lasso_final_ridge_diyagnostik.txt,archive_full/reports/2024_table_2_lasso_final_ridge_diyagnostik.txt,validation_artifact,0.0005,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_2_lasso_final_ridge_katsayilari.csv,archive_full/reports/2024_table_2_lasso_final_ridge_katsayilari.csv,validation_artifact,0.0041,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_2_lasso_final_ridge_katsayilari.txt,archive_full/reports/2024_table_2_lasso_final_ridge_katsayilari.txt,validation_artifact,0.0015,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_2_lasso_final_standardizasyon_bazlari.csv,archive_full/reports/2024_table_2_lasso_final_standardizasyon_bazlari.csv,validation_artifact,0.0055,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_2_lasso_final_tasarim_degisenleri.csv,archive_full/reports/2024_table_2_lasso_final_tasarim_degisenleri.csv,validation_artifact,0.0007,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_2_lasso_final_vif_tablosu.csv,archive_full/reports/2024_table_2_lasso_final_vif_tablosu.csv,validation_artifact,0.0039,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_2_lasso_final_vif_tablosu.txt,archive_full/reports/2024_table_2_lasso_final_vif_tablosu.txt,validation_artifact,0.001,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_2_lasso_interaction_adaylari.csv,archive_full/reports/2024_table_2_lasso_interaction_adaylari.csv,validation_artifact,0.0055,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_2_lasso_interaction_adaylari.txt,archive_full/reports/2024_table_2_lasso_interaction_adaylari.txt,validation_artifact,0.0037,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_2_lasso_ozet_metrikleri.csv,archive_full/reports/2024_table_2_lasso_ozet_metrikleri.csv,validation_artifact,0.0007,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_2_lasso_ozet_metrikleri.txt,archive_full/reports/2024_table_2_lasso_ozet_metrikleri.txt,validation_artifact,0.0005,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_2_lasso_secilen_interactionlar.csv,archive_full/reports/2024_table_2_lasso_secilen_interactionlar.csv,validation_artifact,0.0027,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_2_lasso_secilen_interactionlar.txt,archive_full/reports/2024_table_2_lasso_secilen_interactionlar.txt,validation_artifact,0.0015,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_2_model_diyagnostik.csv,archive_full/reports/2024_table_2_model_diyagnostik.csv,validation_artifact,0.0009,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_2_ols_ozeti.txt,archive_full/reports/2024_table_2_ols_ozeti.txt,validation_artifact,0.002,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_2_ols_regresyon_tablosu.csv,archive_full/reports/2024_table_2_ols_regresyon_tablosu.csv,validation_artifact,0.0007,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_2_standardizasyon_bazlari.csv,archive_full/reports/2024_table_2_standardizasyon_bazlari.csv,validation_artifact,0.0002,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_2_vif_tablosu.csv,archive_full/reports/2024_table_2_vif_tablosu.csv,validation_artifact,0.0003,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_2_vif_tablosu.txt,archive_full/reports/2024_table_2_vif_tablosu.txt,validation_artifact,0.0002,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_3_lasso_final_cdd_marjinal_etki_aylik.csv,archive_full/reports/2024_table_3_lasso_final_cdd_marjinal_etki_aylik.csv,validation_artifact,0.0042,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_3_lasso_final_cdd_marjinal_etki_aylik.txt,archive_full/reports/2024_table_3_lasso_final_cdd_marjinal_etki_aylik.txt,validation_artifact,0.0017,report or validation artifact kept in full archive only,not_needed,no
C:\Users\Monster\OneDrive\Masaüstü\proje2\outputs\reports\2024_table_3_lasso_final_cdd_marjinal_etki_bilesenleri_aylik.csv,archive_full/reports/2024_table_3_lasso_final_cdd_marjinal_etki_bilesenleri_aylik.csv,validation_artifact,0.0162,report or validation artifact kept in full archive only,not_needed,no
